grid_id,lat,lon,freq,max_mag,avg_mag,avg_depth,gempa_in_radius_50,density
-0.2_125.10000000000001,-0.13171467523363772,125.14969491445827,19,6.218396821,4.241931031485668,21.94736842105263,561,0.009349807413055484
-0.2_125.2,-0.15611056286669184,125.24942858550294,38,6.211773304,4.310916334700894,27.95,529,0.00931402306026072
-0.2_125.30000000000001,-0.15797376501617874,125.3366657624061,26,5.593670103,4.045936140725275,22.53846153846154,525,0.00856066245257839
-0.2_125.4,-0.148965916325,125.460063975,4,3.866325086,3.53062982525,10.0,514,0.006831285552624331
-0.2_125.5,-0.15222042151428572,125.55037074285714,7,4.6234442,3.869961010857143,39.42857142857143,474,0.005612696128007058
-0.2_125.60000000000001,-0.14801983116,125.655152,5,4.6093494,4.0191048907999996,13.4,390,0.004577738831312631
-0.2_125.7,-0.12765670381666666,125.75821593333335,6,4.4705524,3.7321275501666666,20.833333333333332,310,0.003989935946256267
-0.2_125.80000000000001,-0.1411941010114927,125.86137513813476,4,4.354211437,4.101687450224705,44.0,262,0.0034113035875317174
-0.2_125.9,-0.11400838195,125.91134265,2,4.203812361,3.904486832,37.5,287,0.003379492592768371
-0.2_126.0,-0.1395866275,126.0033264,1,3.355230468,3.355230468,10.0,261,0.002800175192628593
-0.2_126.2,-0.13722690940642313,126.22137449145508,2,3.874669791,3.5190763148793813,41.0,231,0.0022545376450565846
-0.2_126.4,-0.13585368,126.42516,1,3.6238206,3.6238206,20.0,245,0.002584100081230061
-0.2_126.5,-0.14190617498,126.55238596,5,4.041522986,3.4796434468,26.6,230,0.0030436925350952543
-0.2_126.60000000000001,-0.1452405928183139,126.63364640320313,5,4.4198566,3.4907158910895904,32.6,217,0.003239335432751107
-0.2_126.80000000000001,-0.1091218367,126.8819122,1,4.606857934,4.606857934,83.0,253,0.0030290316058131077
-0.2_126.9,-0.1701680124,126.94290413333333,3,4.21626394,3.754489068,62.333333333333336,246,0.002483109076364891
-0.2_127.0,-0.16823559,127.0986,1,4.1728619,4.1728619,101.0,175,0.0020841509049405863
-0.2_127.10000000000001,-0.1623372883,127.1962128,1,4.522604929,4.522604929,76.0,151,0.0018696162146669452
-0.2_127.2,-0.1288455054,127.22543335,2,4.475134124,3.7297367245000004,10.0,150,0.0018370649264130119
-0.2_127.30000000000001,-0.1183584625,127.33784655,4,3.686141247,3.1721028967500002,34.25,129,0.0015043197728528183
-0.2_127.4,-0.12531028487315177,127.42713553344726,2,3.3274642,3.2991592402915884,151.0,104,0.0012250911091377836
-0.2_127.5,-0.1518931463,127.5520363,2,4.340666787,4.291260082,31.5,99,0.0009695857222011519
-0.2_127.60000000000001,-0.1107058451,127.6100311,1,3.365462657,3.365462657,10.0,79,0.0007457684431502041
-0.2_127.7,-0.1401912421,127.7146683,1,2.987654696,2.987654696,10.0,75,0.0006861064425974772
-0.2_128.0,-0.1030961275,128.0407104,1,2.941044567,2.941044567,64.0,25,0.00029208376626202296
-0.2_128.70000000000002,-0.1886349767,128.7192078,1,5.272634394,5.272634394,10.0,12,0.00011772748061604022
-0.2_129.20000000000002,-0.1151340306,129.2835541,1,3.622188428,3.622188428,13.0,56,0.0007988860299948706
-0.2_129.3,-0.16938156417176115,129.3534057369922,5,3.8445652,3.514240637474228,19.4,68,0.000921996171111248
-0.2_129.4,-0.16088834903333335,129.42302956666666,3,4.154326509,4.0769716009999994,44.0,73,0.001057637811733973
-0.2_129.5,-0.1681763828,129.5353088,1,3.904192462,3.904192462,73.0,82,0.001242815432618011
-0.2_129.6,-0.16485033185,129.61506655,2,4.523108002,3.8459191795,21.0,90,0.0013371695168914173
-0.2_129.8,-0.1769660413265228,129.81080627441406,1,3.223129915176207,3.223129915176207,8.0,94,0.0013264707970601518
-0.2_130.0,-0.1569380164,130.0645142,1,3.20143615,3.20143615,5.0,87,0.001021424713967043
-0.2_130.1,-0.10984934645,130.16020975,2,4.109905642,4.109480971,13.5,71,0.00094308264438287
-0.2_130.3,-0.14546430856372145,130.34654234316406,2,2.927795748854779,2.4138974824273896,31.5,62,0.0008604118674740646
-0.2_130.4,-0.16024386135000002,130.4775009,2,3.463838176,2.9909125045,39.5,59,0.0008535835318326625
-0.2_130.5,-0.1523681774696087,130.5628265335547,5,4.955906427,3.7333255445838263,15.4,51,0.0008408612662473226
-0.2_130.6,-0.12674751133392229,130.62874859023438,3,3.309368942,3.016176491129485,12.666666666666666,45,0.0008049991331794815
-0.2_130.70000000000002,-0.12793659795,130.7386093,2,3.03969961,2.991236606,20.0,41,0.0006794345231113968
-0.2_131.4,-0.16925720123706278,131.44374084628907,2,2.723870888,2.525967099417829,10.0,92,0.0010747659833933638
-0.2_131.6,-0.1220289,131.69791,1,4.715713,4.715713,18.0,107,0.0011054553707930822
-0.2_131.8,-0.16605074865000002,131.8355558,2,4.6278854,3.802937859,12.5,156,0.0015369482552760104
-0.2_131.9,-0.1948345602,131.917511,1,2.833933684,2.833933684,10.0,179,0.0018227631189719421
-0.2_132.0,-0.1657652706,132.0752868333333,3,3.952893495,3.445685689333333,11.666666666666666,172,0.0018775566277008005
-0.2_132.1,-0.1644333983389867,132.1588944891927,3,4.5078101,3.3009608789414258,9.0,170,0.0020818888262870115
-0.2_132.20000000000002,-0.14191431,132.24211,1,4.1003033,4.1003033,67.0,165,0.002205833311484882
-0.2_132.3,-0.15707830043999998,132.34693298,5,4.770812795,3.6962727544000002,16.0,181,0.0025703100711091283
-0.2_132.4,-0.14989774303478964,132.45088196933594,2,3.552974958690656,2.934186187845328,10.0,205,0.002798019269844399
-0.2_132.5,-0.142812460425,132.55976535000002,4,4.897185352,4.46199839725,16.25,236,0.003017727611741134
-0.2_132.6,-0.15463328359999998,132.62467446666668,3,3.503510561,3.383333745,18.333333333333332,247,0.0032296534941132922
-0.2_132.70000000000002,-0.1118365973,132.7521515,2,3.904527246,3.3754694159999996,21.5,243,0.003037876017055842
-0.2_132.8,-0.1032717376947403,132.8247833251953,1,3.259126343796777,3.259126343796777,10.0,236,0.0029000494680584245
-0.2_132.9,-0.1675448224,132.94932556,5,5.244323237,4.5529023742,29.4,249,0.0031773901032594067
-0.2_133.0,-0.15871031213333334,133.04034956666666,3,4.770907432,4.2907701959999995,22.333333333333332,219,0.002704646049269294
-0.2_133.1,-0.16551907999999999,133.134625,2,5.2482427,4.58890205,10.0,192,0.00227773182650024
-0.2_133.20000000000002,-0.1587176919,133.21321104999998,2,4.544335802,4.269594392,19.0,169,0.0018141861300648057
-0.2_133.3,-0.19088808499999999,133.35457,2,4.3259324,4.215874299999999,61.0,131,0.0013545783469053896
-0.2_133.5,-0.12837885,133.55597,1,5.0273678,5.0273678,10.0,59,0.0005947483909968346
-0.2_133.8,-0.1701349,133.83119,1,4.8490169,4.8490169,201.0,52,0.0005467160191779007
-0.2_133.9,-0.171145618,133.9916382,1,4.20835967,4.20835967,10.0,56,0.0004575713208471927
-0.2_135.70000000000002,-0.1966154,135.70139,1,3.7355453,3.7355453,10.0,52,0.0006047156061434846
-0.2_135.8,-0.1960587054491043,135.8739013671875,1,4.676651335821811,4.676651335821811,35.0,43,0.0005821320938470946
-0.2_96.4,-0.1094746143,96.48582458,1,3.92057516,3.92057516,10.0,206,0.001878171392045435
-0.2_96.60000000000001,-0.1077197194,96.68400574,1,4.375628683,4.375628683,52.0,257,0.002673020455660568
-0.2_96.7,-0.17318725825,96.77335731,2,5.128660999,4.8641323995,38.0,219,0.0019530855466917344
-0.2_96.80000000000001,-0.1016957610845565,96.86955261230467,1,4.251289071919707,4.251289071919707,10.0,291,0.0024676964992032062
-0.2_97.10000000000001,-0.15754948556666667,97.15015665666665,3,4.218455008,3.897363632,32.0,141,0.002089695097550231
-0.2_97.2,-0.16537055108,97.239205892,5,4.261926819,3.867216167,27.0,132,0.0020846765761889357
-0.2_97.30000000000001,-0.17198764823333335,97.36024733666666,3,4.1431286,3.8521856376666666,31.0,121,0.0018435889464812926
-0.2_97.4,-0.1765806079,97.41223907,1,3.501931846,3.501931846,15.0,119,0.0016589057310911644
-0.2_97.7,-0.15880571305000002,97.73139953500001,2,3.798546956,3.5365735860000003,19.0,111,0.0009424556773325317
-0.2_97.9,-0.1211666874825626,97.97391891298828,2,3.981198584,3.6166585657834878,119.0,113,0.0012751553774780907
-0.2_98.2,-0.15120347693342207,98.2542916105957,2,3.2120996,2.87350752451777,16.0,195,0.0019544069790304068
-0.2_98.4,-0.143557486525,98.4505558775,4,4.525124735,3.8288120725,26.75,274,0.0027955466221246702
-0.2_98.5,-0.13858579845,98.566070555,4,3.464063528,3.09464526275,43.0,297,0.0031708167795239297
-0.2_98.60000000000001,-0.14938428006666668,98.64432016666667,3,5.379463586,4.419030171666667,31.333333333333332,274,0.0032057886298314893
-0.2_98.7,-0.16477553005,98.75901784999999,2,3.54413162,3.51148151,18.0,276,0.003081300265455852
-0.2_98.80000000000001,-0.1556462888005985,98.84025198366537,6,4.5152198,3.4235326483401476,15.333333333333334,268,0.0028994382776059047
-0.2_98.9,-0.18532884865,98.94341278,2,3.67990701,3.493918705,70.0,232,0.0028542564442185915
-0.2_99.0,-0.1878746897,99.04316711,1,2.459051919,2.459051919,51.0,226,0.0027782874928697454
-0.2_99.10000000000001,-0.14974581450000002,99.17064666499999,2,3.370226366,3.1229934779999997,27.0,189,0.002365255642725025
-0.2_99.2,-0.135645777,99.25624084500001,2,3.418286422,3.1900999745,52.5,175,0.0021140934025080833
-0.2_99.30000000000001,-0.150951195525,99.33398056,4,3.709219748,3.0278169005,32.75,188,0.0020120848370402756
-0.2_99.4,-0.1546608209609985,99.42840576171876,1,2.2897736179862256,2.2897736179862256,25.0,170,0.0018099711192341862
-0.2_99.60000000000001,-0.17254324999999998,99.650211335,2,3.813382414,3.4118882719999997,42.0,174,0.0018337347887440291
-0.2_99.80000000000001,-0.1049920246,99.89179993,1,2.631501776,2.631501776,27.0,411,0.004337021693527254
-0.30000000000000004_100.0,-0.2855313122,100.0498657,1,2.387891433,2.387891433,84.0,432,0.004476628996492184
-0.30000000000000004_100.10000000000001,-0.2632685903417442,100.18265176264649,4,3.5012039,2.810261046281811,9.0,428,0.006070995123834564
-0.30000000000000004_100.2,-0.25856248394381404,100.25849014409468,17,3.638113672,2.5662027029772068,19.705882352941178,417,0.006469430911256823
-0.30000000000000004_100.30000000000001,-0.24125110244770967,100.35106797771071,33,4.077677843,2.7141651114240415,9.393939393939394,368,0.006194822168929566
-0.30000000000000004_100.4,-0.26549349086999424,100.4264733515625,7,3.461861969,2.6665604427173863,10.0,345,0.0055179667222215465
-0.30000000000000004_100.5,-0.2708030334,100.55081165,2,4.5982533,3.5336072629999995,10.0,295,0.00372168585320184
-0.30000000000000004_102.30000000000001,-0.2660011649,102.3222122,1,4.596648974,4.596648974,280.0,5,7.552219918124269e-05
-0.30000000000000004_102.5,-0.2858210206,102.5276031,1,4.942545503,4.942545503,10.0,4,6.453136120827832e-05
-0.30000000000000004_105.4,-0.2333992869,105.4615326,1,5.95609732,5.95609732,10.0,3,4.483341272063046e-05
-0.30000000000000004_108.5,-0.20888713,108.5390396,1,5.768992371,5.768992371,10.0,6,5.831974868726655e-05
-0.30000000000000004_110.10000000000001,-0.2017132342,110.185112,1,5.688139542,5.688139542,10.0,4,6.229537164771723e-05
-0.30000000000000004_114.4,-0.2696855664,114.4122009,1,5.574714853,5.574714853,5.0,5,7.162884388408441e-05
-0.30000000000000004_116.80000000000001,-0.297467649,116.863533,1,6.443614254,6.443614254,10.0,5,6.0136037598226664e-05
-0.30000000000000004_117.30000000000001,-0.20396312,117.33823,1,4.9944547,4.9944547,10.0,2,5.617153715799522e-05
-0.30000000000000004_118.5,-0.2080480903,118.5283279,1,4.955538026,4.955538026,487.0,8,0.00012388530098638275
-0.30000000000000004_119.30000000000001,-0.28155046700694275,119.3417473065918,2,3.211197483757452,2.748569266378726,14.0,215,0.002066673214970684
-0.30000000000000004_119.4,-0.2512305939333333,119.47842723333333,3,2.997329595,2.869540381666667,19.333333333333332,422,0.004245050487260524
-0.30000000000000004_119.5,-0.255328941175,119.5390985,4,4.73636226,3.8127917714999997,28.75,497,0.005436555150178586
-0.30000000000000004_119.60000000000001,-0.23513975914000002,119.65064772000001,10,4.215843502,3.5140574995000002,11.7,566,0.0075345756429087115
-0.30000000000000004_119.7,-0.2513385705345287,119.76367637009709,34,4.714161324,3.1809257027709172,9.794117647058824,608,0.008910976744397489
-0.30000000000000004_119.80000000000001,-0.2433977777391044,119.84381216175537,24,7.520763302,3.60793858783604,20.916666666666668,621,0.008838249883370343
-0.30000000000000004_119.9,-0.23064556116,119.94517335999998,10,4.85786328,3.6820541095,9.8,580,0.007592299341336779
-0.30000000000000004_120.0,-0.25093556319841936,120.03415161777343,8,4.7616752,3.968334085022451,16.25,525,0.006133854570612017
-0.30000000000000004_120.10000000000001,-0.27615608277020876,120.19142148481446,2,3.830171781,3.272258711300341,8.5,374,0.003467845854875438
-0.30000000000000004_120.2,-0.29370296,120.2662201,1,3.39018781,3.39018781,15.0,265,0.0025878898339620365
-0.30000000000000004_120.4,-0.26633445915,120.4339981,2,3.111274594,2.9346150315,10.5,125,0.0014619881822464165
-0.30000000000000004_120.60000000000001,-0.2930799127,120.6381302,1,2.495977385,2.495977385,11.0,85,0.001017319811548795
-0.30000000000000004_120.80000000000001,-0.2102932781,120.8067398,1,2.738311726,2.738311726,10.0,88,0.0009079307884153595
-0.30000000000000004_120.9,-0.24319959435,120.91647334999999,2,5.542399764,4.1271492745,10.0,82,0.0008927536204024389
-0.30000000000000004_121.0,-0.25214087775,121.05055475,2,5.284614663,4.1325049315,89.0,87,0.000974072158339464
-0.30000000000000004_121.10000000000001,-0.2661517113372009,121.17399216855469,2,2.385399860631148,2.286440483315574,9.0,107,0.001149230129053865
-0.30000000000000004_121.2,-0.2128829062,121.2898102,1,2.594038357,2.594038357,23.0,123,0.0015951400227335608
-0.30000000000000004_121.4,-0.2167086,121.49828,1,2.3431226,2.3431226,75.0,266,0.00314297196602246
-0.30000000000000004_121.5,-0.2642298537148071,121.56918918370768,6,3.47991229,2.9481408921444507,16.0,409,0.004073428514521182
-0.30000000000000004_121.60000000000001,-0.226789605,121.637015,2,2.4545465,2.4111402,52.5,489,0.004938772516960784
-0.30000000000000004_121.7,-0.22204867302000003,121.78532408000001,5,2.994150256,2.4809461256,44.2,579,0.007031422572167079
-0.30000000000000004_121.80000000000001,-0.22552180663216323,121.8468408755127,8,3.785105369,2.8338929015432237,16.0,602,0.007714303903888399
-0.30000000000000004_121.9,-0.25587906812773614,121.94645117938639,12,3.610394286,2.6945550810067043,20.083333333333332,641,0.008270608008968507
-0.30000000000000004_122.0,-0.25815781598333337,122.05779025833334,12,4.3798679,3.137336844583334,52.0,689,0.008192281692471558
-0.30000000000000004_122.10000000000001,-0.25233195722,122.15466156,5,4.991770603,2.8294819202,40.6,714,0.007910710148997488
-0.30000000000000004_122.2,-0.245828881,122.263831075,4,3.196667384,2.588578242,43.25,722,0.007942416419190752
-0.30000000000000004_122.30000000000001,-0.2568135063,122.3422241,3,3.762497179,3.471699089,18.666666666666668,768,0.008429008645853182
-0.30000000000000004_122.4,-0.24115929938926725,122.44117425889559,11,4.427166528877832,2.8821099960748193,31.09090909090909,1098,0.010582823204885813
-0.30000000000000004_122.5,-0.23427561026417873,122.56106983951823,12,3.454546525,2.7217223598036546,27.25,1719,0.016374998279276517
-0.30000000000000004_122.60000000000001,-0.24652882335882353,122.65978289411765,17,4.7437176,3.1698864178235295,36.23529411764706,2078,0.024355528090946786
-0.30000000000000004_122.7,-0.2364486791985705,122.7521850506163,45,5.095013082,3.039666166291227,45.37777777777778,2371,0.03468639292928765
-0.30000000000000004_122.80000000000001,-0.24438636836642694,122.86007828975008,147,5.4187848,3.073493202748274,53.91156462585034,2650,0.04577515842105888
-0.30000000000000004_122.9,-0.2485304745008572,122.94791208797817,221,5.357742095,3.1813070852234726,48.171171171171174,2838,0.051371091792945876
-0.30000000000000004_123.0,-0.250315787775762,123.03922531286163,128,4.911871524,3.34130116177877,54.515625,2992,0.052203760269445586
-0.30000000000000004_123.10000000000001,-0.24550174809694217,123.14957506720961,53,4.6610298,3.2622341838029008,61.867924528301884,3137,0.04741309917549649
-0.30000000000000004_123.2,-0.24257245171910047,123.2501326139382,22,4.3836591,3.2593927763660475,72.95454545454545,3132,0.03976017028787095
-0.30000000000000004_123.30000000000001,-0.24223464298843156,123.34971956054687,16,4.756416106,3.5939572864693887,88.875,2801,0.03176533437483665
-0.30000000000000004_123.4,-0.22781810044320278,123.43818753135517,13,4.6743271,3.6195013637547215,70.76923076923077,2299,0.02631950158297893
-0.30000000000000004_123.5,-0.2724207852,123.54500813333334,6,4.8024444,3.131035144,33.5,1810,0.019135773062165143
-0.30000000000000004_123.60000000000001,-0.24907986804166668,123.64770264166667,12,4.465209302,3.730591690583333,74.41666666666667,1453,0.016687067802547136
-0.30000000000000004_123.7,-0.2353920560853461,123.74449042070312,21,4.22707454,3.199428926967552,81.38095238095238,1231,0.015098916655505812
-0.30000000000000004_123.80000000000001,-0.24603217713485495,123.85927769439019,18,4.674322397,3.6174978093847034,67.11111111111111,997,0.013325091101574532
-0.30000000000000004_123.9,-0.24708558799285713,123.95342667857143,14,4.8378403,3.8055425269285714,45.714285714285715,919,0.012362358494883242
-0.30000000000000004_124.0,-0.2567860863804138,124.05660549467774,16,6.264846958,3.7764126368406346,50.125,907,0.011440710589864494
-0.30000000000000004_124.10000000000001,-0.2528691983021623,124.15436350150506,17,4.2079614,3.5087235202433087,40.88235294117647,925,0.011195446278110132
-0.30000000000000004_124.2,-0.2528110323717523,124.25402518360916,19,4.645776741,3.62289804747502,33.8421052631579,899,0.011354525464337472
-0.30000000000000004_124.30000000000001,-0.256848661822469,124.35557812673528,13,4.46149091,3.5710708509678777,47.30769230769231,845,0.011658853308173242
-0.30000000000000004_124.4,-0.2423707021805878,124.46356445879371,21,4.877170022,3.8672738213250133,24.904761904761905,780,0.011953920066621788
-0.30000000000000004_124.5,-0.24110338948108734,124.54935011877112,37,5.265893149,4.182400841358711,28.18918918918919,732,0.011354823790408294
-0.30000000000000004_124.60000000000001,-0.23907458513333335,124.6413962875,24,5.0986453,3.9625826147916663,18.041666666666668,712,0.010144290264311582
-0.30000000000000004_124.7,-0.23064144312307694,124.75183462307692,13,5.010740869,3.993403219153846,22.53846153846154,709,0.008624377850667612
-0.30000000000000004_124.80000000000001,-0.2512130472333334,124.85434806666666,9,4.091590268,3.839982741888889,10.333333333333334,676,0.0074411766685738385
-0.30000000000000004_124.9,-0.24264743284285714,124.95355332857143,7,4.788334941,3.838093690142857,19.571428571428573,633,0.0076187113347881245
-0.30000000000000004_125.0,-0.24053288766153846,125.03533480769231,13,4.8242416,4.123414417076924,14.076923076923077,563,0.008200456857713026
